date,adj_close
2016-05-02,177.171630859375
2016-05-03,175.62973022460938
2016-05-04,174.6500244140625
2016-05-05,174.61585998535156
2016-05-06,175.2548828125
2016-05-09,175.39967346191406
2016-05-10,177.5806121826172
2016-05-11,175.91934204101562
2016-05-12,175.970458984375
2016-05-13,174.43699645996094
2016-05-16,176.1578826904297
2016-05-17,174.51373291015625
2016-05-18,174.56480407714844
2016-05-19,173.95997619628906
2016-05-20,175.05894470214844
2016-05-23,174.82037353515625
2016-05-24,177.08648681640625
2016-05-25,178.28768920898438
2016-05-26,178.3387908935547
2016-05-27,179.1055145263672
2016-05-31,178.76475524902344
2016-06-01,179.1310577392578
2016-06-02,179.67623901367188
2016-06-03,179.1395721435547
2016-06-06,180.05111694335938
2016-06-07,180.33224487304688
2016-06-08,180.92005920410156
2016-06-09,180.6730499267578
2016-06-10,178.960693359375
2016-06-13,177.5806121826172
2016-06-14,177.23129272460938
2016-06-15,176.9842529296875
2016-06-16,177.51242065429688
2016-06-17,176.85130310058594
2016-06-20,177.9902801513672
2016-06-21,178.49551391601562
2016-06-22,178.204345703125
2016-06-23,180.52503967285156
2016-06-24,174.0425262451172
2016-06-27,170.92547607421875
2016-06-28,174.00831604003906
2016-06-29,176.9712677001953
2016-06-30,179.3861083984375
2016-07-01,179.7628936767578
2016-07-05,178.46981811523438
2016-07-06,179.54025268554688
2016-07-07,179.4288787841797
2016-07-08,182.1007080078125
2016-07-11,182.74298095703125
2016-07-12,184.07028198242188
2016-07-13,184.04458618164062
2016-07-14,185.0722198486328
2016-07-15,184.8238983154297
2016-07-18,185.32057189941406
2016-07-19,185.1321258544922
2016-07-20,185.90286254882812
2016-07-21,185.20065307617188
2016-07-22,186.03135681152344
2016-07-25,185.52603149414062
2016-07-26,185.61166381835938
2016-07-27,185.4147491455078
2016-07-28,185.6288604736328
2016-07-29,185.92848205566406
2016-08-01,185.7744140625
2016-08-02,184.58409118652344
2016-08-03,185.12356567382812
2016-08-04,185.32057189941406
2016-08-05,186.83624267578125
2016-08-08,186.7249755859375
2016-08-09,186.83624267578125
2016-08-10,186.3738555908203
2016-08-11,187.2387237548828
2016-08-12,187.0760498046875
2016-08-15,187.6155242919922
2016-08-16,186.6479034423828
2016-08-17,186.99900817871094
2016-08-18,187.41860961914062
2016-08-19,187.14456176757812
2016-08-22,187.13601684570312
2016-08-23,187.51278686523438
2016-08-24,186.55364990234375
2016-08-25,186.4252471923828
2016-08-26,186.07411193847656
2016-08-29,186.99041748046875
2016-08-30,186.68209838867188
2016-08-31,186.15121459960938
2016-09-01,186.15975952148438
2016-09-02,186.99900817871094
2016-09-06,187.56410217285156
2016-09-07,187.5470428466797
2016-09-08,187.11888122558594
2016-09-09,182.64019775390625
2016-09-12,185.26063537597656
2016-09-13,182.597412109375
2016-09-14,182.52886962890625
2016-09-15,184.35287475585938
2016-09-16,183.64027404785156
2016-09-19,183.6746826171875
2016-09-20,183.68328857421875
2016-09-21,185.7489013671875
2016-09-22,186.91932678222656
2016-09-23,185.8951873779297
2016-09-26,184.38900756835938
2016-09-27,185.53370666503906
2016-09-28,186.4546356201172
2016-09-29,184.76773071289062
2016-09-30,186.16201782226562
2016-10-03,185.71444702148438
2016-10-04,184.76773071289062
2016-10-05,185.58535766601562
2016-10-06,185.71444702148438
2016-10-07,185.0775146484375
2016-10-10,186.04150390625
2016-10-11,183.6918487548828
2016-10-12,183.93289184570312
2016-10-13,183.3303985595703
2016-10-14,183.4250946044922
2016-10-17,182.7881622314453
2016-10-18,183.93289184570312
2016-10-19,184.4234619140625
2016-10-20,184.07920837402344
2016-10-21,184.16526794433594
2016-10-24,184.94842529296875
2016-10-25,184.32876586914062
2016-10-26,183.95870971679688
2016-10-27,183.4681396484375
2016-10-28,182.9259033203125
2016-10-31,182.9344940185547
2016-11-01,181.6090850830078
2016-11-02,180.51602172851562
2016-11-03,179.6897735595703
2016-11-04,179.4918212890625
2016-11-07,183.45089721679688
2016-11-08,184.27713012695312
2016-11-09,186.23086547851562
2016-11-10,186.69557189941406
2016-11-11,186.26527404785156
2016-11-14,186.41162109375
2016-11-15,187.8661346435547
2016-11-16,187.5132598876953
2016-11-17,188.47720336914062
2016-11-18,188.0554656982422
2016-11-21,189.47555541992188
2016-11-22,189.84564208984375
2016-11-23,189.9488983154297
2016-11-25,190.65464782714844
2016-11-28,189.75953674316406
2016-11-29,190.12962341308594
2016-11-30,189.6735382080078
2016-12-01,188.9763946533203
2016-12-02,189.07101440429688
2016-12-05,190.2071075439453
2016-12-06,190.80960083007812
2016-12-07,193.30551147460938
2016-12-08,193.77886962890625
2016-12-09,194.94937133789062
2016-12-12,194.7256317138672
2016-12-13,196.02523803710938
2016-12-14,194.40716552734375
2016-12-15,195.2075958251953
2016-12-16,194.82579040527344
2016-12-19,195.25
2016-12-20,196.00320434570312
2016-12-21,195.45777893066406
2016-12-22,195.1201629638672
2016-12-23,195.40582275390625
2016-12-27,195.89068603515625
2016-12-28,194.27171325683594
2016-12-29,194.2284393310547
2016-12-30,193.5185089111328
2017-01-03,194.9989776611328
2017-01-04,196.1590576171875
2017-01-05,196.00320434570312
2017-01-06,196.70443725585938
2017-01-09,196.0551300048828
2017-01-10,196.0551300048828
2017-01-11,196.60923767089844
2017-01-12,196.11575317382812
2017-01-13,196.56593322753906
2017-01-17,195.8733673095703
2017-01-18,196.30621337890625
2017-01-19,195.5789794921875
2017-01-20,196.29757690429688
2017-01-23,195.78677368164062
2017-01-24,197.0421142578125
2017-01-25,198.74757385253906
2017-01-26,198.53985595703125
2017-01-27,198.22817993164062
2017-01-30,196.9988250732422
2017-01-31,196.98147583007812
2017-02-01,197.05938720703125
2017-02-02,197.18922424316406
2017-02-03,198.54847717285156
2017-02-06,198.19351196289062
2017-02-07,198.20220947265625
2017-02-08,198.4618682861328
2017-02-09,199.6393280029297
2017-02-10,200.4271240234375
2017-02-13,201.5179901123047
2017-02-14,202.32308959960938
2017-02-15,203.37924194335938
2017-02-16,203.2061309814453
2017-02-17,203.52645874023438
2017-02-21,204.73851013183594
2017-02-22,204.55670166015625
2017-02-23,204.69525146484375
2017-02-24,204.9549102783203
2017-02-27,205.27528381347656
2017-02-28,204.72120666503906
2017-03-01,207.58677673339844
2017-03-02,206.27951049804688
2017-03-03,206.4093780517578
2017-03-06,205.79473876953125
2017-03-07,205.18003845214844
2017-03-08,204.79913330078125
2017-03-09,205.058837890625
2017-03-10,205.7773895263672
2017-03-13,205.88128662109375
2017-03-14,205.093505859375
2017-03-15,206.86822509765625
2017-03-16,206.46133422851562
2017-03-17,206.0987548828125
2017-03-20,205.8726348876953
2017-03-21,203.2294158935547
2017-03-22,203.70761108398438
2017-03-23,203.490234375
2017-03-24,203.34242248535156
2017-03-27,203.13372802734375
2017-03-28,204.6118927001953
2017-03-29,204.80319213867188
2017-03-30,205.455322265625
2017-03-31,204.97708129882812
2017-04-03,204.62059020996094
2017-04-04,204.75099182128906
2017-04-05,204.142333984375
2017-04-06,204.7162322998047
2017-04-07,204.5075225830078
2017-04-10,204.62924194335938
2017-04-11,204.3857879638672
2017-04-12,203.490234375
2017-04-13,202.16856384277344
2017-04-17,203.95977783203125
2017-04-18,203.35107421875
2017-04-19,202.97720336914062
2017-04-20,204.62924194335938
2017-04-21,203.9771728515625
2017-04-24,206.22044372558594
2017-04-25,207.42041015625
2017-04-26,207.2899932861328
2017-04-27,207.46385192871094
2017-04-28,207.01171875
2017-05-01,207.53341674804688
2017-05-02,207.61170959472656
2017-05-03,207.35951232910156
2017-05-04,207.60296630859375
2017-05-05,208.42031860351562
2017-05-08,208.38555908203125
2017-05-09,208.19427490234375
2017-05-10,208.568115234375
2017-05-11,208.14207458496094
2017-05-12,207.7942352294922
2017-05-15,208.9420166015625
2017-05-16,208.75071716308594
2017-05-17,205.046630859375
2017-05-18,205.8726348876953
2017-05-19,207.2117156982422
2017-05-22,208.26382446289062
2017-05-23,208.72467041015625
2017-05-24,209.21156311035156
2017-05-25,210.21148681640625
2017-05-26,210.1680145263672
2017-05-30,209.98541259765625
2017-05-31,209.93324279785156
2017-06-01,211.60272216796875
2017-06-02,212.30699157714844
2017-06-05,212.15045166015625
2017-06-06,211.4722900390625
2017-06-07,211.863525390625
2017-06-08,211.9678955078125
2017-06-09,211.6461944580078
2017-06-12,211.60272216796875
2017-06-13,212.63743591308594
2017-06-14,212.3678436279297
2017-06-15,211.95916748046875
2017-06-16,212.0054931640625
2017-06-19,213.77047729492188
2017-06-20,212.32876586914062
2017-06-21,212.2763671875
2017-06-22,212.18028259277344
2017-06-23,212.43359375
2017-06-26,212.5734100341797
2017-06-27,210.8608856201172
2017-06-28,212.74818420410156
2017-06-29,210.87841796875
2017-06-30,211.27159118652344
2017-07-03,211.62979125976562
2017-07-05,212.11912536621094
2017-07-06,210.1793975830078
2017-07-07,211.5424041748047
2017-07-10,211.7696075439453
2017-07-11,211.6123504638672
2017-07-12,213.2025604248047
2017-07-13,213.560791015625
2017-07-14,214.556884765625
2017-07-17,214.53065490722656
2017-07-18,214.6442413330078
2017-07-19,215.80633544921875
2017-07-20,215.90245056152344
2017-07-21,215.710205078125
2017-07-24,215.6577911376953
2017-07-25,216.18199157714844
2017-07-26,216.1907501220703
2017-07-27,215.9897918701172
2017-07-28,215.73641967773438
2017-07-31,215.6140899658203
2017-08-01,216.09461975097656
2017-08-02,216.19947814941406
2017-08-03,215.78009033203125
2017-08-04,216.17327880859375
2017-08-07,216.5751495361328
2017-08-08,216.04220581054688
2017-08-09,216.0335235595703
2017-08-10,212.98411560058594
2017-08-11,213.29864501953125
2017-08-14,215.41311645507812
2017-08-15,215.38690185546875
2017-08-16,215.76263427734375
2017-08-17,212.3987274169922
2017-08-18,212.06668090820312
2017-08-21,212.23268127441406
2017-08-22,214.4520263671875
2017-08-23,213.68309020996094
2017-08-24,213.18502807617188
2017-08-25,213.68309020996094
2017-08-28,213.6918182373047
2017-08-29,213.9364471435547
2017-08-30,214.95001220703125
2017-08-31,216.24314880371094
2017-09-01,216.54898071289062
2017-09-05,214.99374389648438
2017-09-06,215.7276611328125
2017-09-07,215.70147705078125
2017-09-08,215.44805908203125
2017-09-11,217.74606323242188
2017-09-12,218.47998046875
2017-09-13,218.5847930908203
2017-09-14,218.51487731933594
2017-09-15,218.80909729003906
2017-09-18,219.2744598388672
2017-09-19,219.49400329589844
2017-09-20,219.57296752929688
2017-09-21,218.9846649169922
2017-09-22,219.0286102294922
2017-09-25,218.58079528808594
2017-09-26,218.71249389648438
2017-09-27,219.56419372558594
2017-09-28,219.8276824951172
2017-09-29,220.6003875732422
2017-10-02,221.5574951171875
2017-10-03,222.03163146972656
2017-10-04,222.2950439453125
2017-10-05,223.61216735839844
2017-10-06,223.35751342773438
2017-10-09,222.98875427246094
2017-10-10,223.57704162597656
2017-10-11,223.9282989501953
2017-10-12,223.59463500976562
2017-10-13,223.86683654785156
2017-10-16,224.16537475585938
2017-10-17,224.3234405517578
2017-10-18,224.54295349121094
2017-10-19,224.6044158935547
2017-10-20,225.7635040283203
2017-10-23,224.8853759765625
2017-10-24,225.28053283691406
2017-10-25,224.16537475585938
2017-10-26,224.4551544189453
2017-10-27,226.29034423828125
2017-10-30,225.44737243652344
2017-10-31,225.79856872558594
2017-11-01,226.0971221923828
2017-11-02,226.18499755859375
2017-11-03,226.94012451171875
2017-11-06,227.2913360595703
2017-11-07,227.13330078125
2017-11-08,227.51963806152344
2017-11-09,226.69427490234375
2017-11-10,226.62403869628906
2017-11-13,226.834716796875
2017-11-14,226.3079376220703
2017-11-15,225.17518615722656
2017-11-16,227.08935546875
2017-11-17,226.42198181152344
2017-11-20,226.8084259033203
2017-11-21,228.2923126220703
2017-11-22,228.09039306640625
2017-11-24,228.6172332763672
2017-11-27,228.5030975341797
2017-11-28,230.82125854492188
2017-11-29,230.6807098388672
2017-11-30,232.70030212402344
2017-12-01,232.2173614501953
2017-12-04,231.9364013671875
2017-12-05,231.10223388671875
2017-12-06,231.14614868164062
2017-12-07,231.87489318847656
2017-12-08,233.1394500732422
2017-12-11,233.8418426513672
2017-12-12,234.25448608398438
2017-12-13,234.22817993164062
2017-12-14,233.2710723876953
2017-12-15,235.21365356445312
2017-12-18,236.7051544189453
2017-12-19,235.79608154296875
2017-12-20,235.6725311279297
2017-12-21,236.15798950195312
2017-12-22,236.09617614746094
2017-12-26,235.81373596191406
2017-12-27,235.9285125732422
2017-12-28,236.4138641357422
2017-12-29,235.5224609375
2018-01-02,237.2081298828125
2018-01-03,238.70860290527344
2018-01-04,239.7146759033203
2018-01-05,241.3121795654297
2018-01-08,241.7534637451172
2018-01-09,242.3006591796875
2018-01-10,241.92996215820312
2018-01-11,243.6951446533203
2018-01-12,245.2837371826172
2018-01-16,244.4452667236328
2018-01-17,246.77529907226562
2018-01-18,246.3603973388672
2018-01-19,247.48138427734375
2018-01-22,249.4936065673828
2018-01-23,250.02322387695312
2018-01-24,249.92604064941406
2018-01-25,250.0319061279297
2018-01-26,252.92674255371094
2018-01-29,251.2498779296875
2018-01-30,248.67279052734375
2018-01-31,248.79632568359375
2018-02-01,248.51390075683594
2018-02-02,243.10377502441406
2018-02-05,232.93661499023438
2018-02-06,237.52589416503906
2018-02-07,236.2374267578125
2018-02-08,227.37640380859375
2018-02-09,230.79190063476562
2018-02-12,234.18101501464844
2018-02-13,234.76351928710938
2018-02-14,237.9319305419922
2018-02-15,240.96798706054688
2018-02-16,241.0385284423828
2018-02-20,239.52938842773438
2018-02-21,238.33790588378906
2018-02-22,238.64683532714844
2018-02-23,242.45068359375
2018-02-26,245.2660675048828
2018-02-27,242.2035675048828
2018-02-28,239.7500457763672
2018-03-01,236.26388549804688
2018-03-02,237.4818572998047
2018-03-05,240.22654724121094
2018-03-06,240.83558654785156
2018-03-07,240.747314453125
2018-03-08,241.91233825683594
2018-03-09,246.12217712402344
2018-03-12,245.81321716308594
2018-03-13,244.2246551513672
2018-03-14,242.9713134765625
2018-03-15,242.7066192626953
2018-03-16,242.96978759765625
2018-03-19,239.68238830566406
2018-03-20,240.0900421142578
2018-03-21,239.62918090820312
2018-03-22,233.63914489746094
2018-03-23,228.65919494628906
2018-03-26,234.9150848388672
2018-03-27,230.9188232421875
2018-03-28,230.23651123046875
2018-03-29,233.17832946777344
2018-04-02,228.14529418945312
2018-04-03,231.0693817138672
2018-04-04,233.54164123535156
2018-04-05,235.38478088378906
2018-04-06,230.13902282714844
2018-04-09,231.27328491210938
2018-04-10,234.9504852294922
2018-04-11,233.7189178466797
2018-04-12,235.64170837402344
2018-04-13,234.9504852294922
2018-04-16,236.88226318359375
2018-04-17,239.41659545898438
2018-04-18,239.59378051757812
2018-04-19,238.26463317871094
2018-04-20,236.2443084716797
2018-04-23,236.20884704589844
2018-04-24,233.0277557373047
2018-04-25,233.60369873046875
2018-04-26,235.9784698486328
2018-04-27,236.19998168945312
2018-04-30,234.38345336914062
2018-05-01,234.79995727539062
2018-05-02,233.22267150878906
2018-05-03,232.70872497558594
2018-05-04,235.721435546875
2018-05-07,236.51895141601562
2018-05-08,236.51895141601562
2018-05-09,238.80516052246094
2018-05-10,241.0380859375
2018-05-11,241.77362060546875
2018-05-14,241.88877868652344
2018-05-15,240.22286987304688
2018-05-16,241.23297119140625
2018-05-17,241.02923583984375
2018-05-18,240.42665100097656
2018-05-21,242.2343292236328
2018-05-22,241.56092834472656
2018-05-23,242.22557067871094
2018-05-24,241.729248046875
2018-05-25,241.15321350097656
2018-05-29,238.37979125976562
2018-05-30,241.56092834472656
2018-05-31,240.0811004638672
2018-06-01,242.43817138671875
2018-06-04,243.59005737304688
2018-06-05,243.76731872558594
2018-06-06,245.8053741455078
2018-06-07,245.7787628173828
2018-06-08,246.50537109375
2018-06-11,246.83319091796875
2018-06-12,247.15220642089844
2018-06-13,246.3635711669922
2018-06-14,246.98388671875
2018-06-15,246.6687469482422
2018-06-18,246.16143798828125
2018-06-19,245.2179718017578
2018-06-20,245.63629150390625
2018-06-21,244.09640502929688
2018-06-22,244.54141235351562
2018-06-25,241.21255493164062
2018-06-26,241.74661254882812
2018-06-27,239.74392700195312
2018-06-28,241.1146697998047
2018-06-29,241.4617462158203
2018-07-02,241.97801208496094
2018-07-03,241.12353515625
2018-07-05,243.09059143066406
2018-07-06,245.14671325683594
2018-07-09,247.35409545898438
2018-07-10,248.24417114257812
2018-07-11,246.4284210205078
2018-07-12,248.66259765625
2018-07-13,248.8583221435547
2018-07-16,248.6358642578125
2018-07-17,249.64170837402344
2018-07-18,250.16680908203125
2018-07-19,249.22328186035156
2018-07-20,248.93856811523438
2018-07-23,249.4013214111328
2018-07-24,250.65634155273438
2018-07-25,252.79257202148438
2018-07-26,252.19618225097656
2018-07-27,250.48731994628906
2018-07-30,249.17880249023438
2018-07-31,250.4071502685547
2018-08-01,249.9888153076172
2018-08-02,251.3505859375
2018-08-03,252.42764282226562
2018-08-06,253.3533477783203
2018-08-07,254.18995666503906
2018-08-08,254.08319091796875
2018-08-09,253.73605346679688
2018-08-10,252.03594970703125
2018-08-13,251.0924530029297
2018-08-14,252.694580078125
2018-08-15,250.8076629638672
2018-08-16,252.83706665039062
2018-08-17,253.7271728515625
2018-08-20,254.27011108398438
2018-08-21,254.8664093017578
2018-08-22,254.7151336669922
2018-08-23,254.37684631347656
2018-08-24,255.90786743164062
2018-08-27,257.9283447265625
2018-08-28,258.0529479980469
2018-08-29,259.4414367675781
2018-08-30,258.3912048339844
2018-08-31,258.4000244140625
2018-09-04,257.95501708984375
2018-09-05,257.2607727050781
2018-09-06,256.4864196777344
2018-09-07,255.98797607421875
2018-09-10,256.43304443359375
2018-09-11,257.2784729003906
2018-09-12,257.34088134765625
2018-09-13,258.8629455566406
2018-09-14,258.90740966796875
2018-09-17,257.5367126464844
2018-09-18,258.93408203125
2018-09-19,259.2100524902344
